# format_version: 1
# kind	id	iri	label	aliases	parents	ontology	role	component_family	sequence_family	table1	table2
term	GO:0033943	https://identifiers.org/GO:0033943	galactan 1,3-beta-galactosidase activity	http://purl.obolibrary.org/obo/GO_0033943	GO:0004565	GO	feature_role	-	-	false	false
term	GO:0033944	https://identifiers.org/GO:0033944	beta-galactofuranosidase activity	http://purl.obolibrary.org/obo/GO_0033944	GO:0004553	GO	feature_role	-	-	false	false
term	GO:0033945	https://identifiers.org/GO:0033945	oligoxyloglucan reducing-end-specific cellobiohydrolase activity	http://purl.obolibrary.org/obo/GO_0033945	GO:0004553	GO	feature_role	-	-	false	false
term	GO:0033946	https://identifiers.org/GO:0033946	xyloglucan-specific endo-beta-1,4-glucanase activity	http://purl.obolibrary.org/obo/GO_0033946	GO:0052736	GO	feature_role	-	-	false	false
term	GO:0033947	https://identifiers.org/GO:0033947	mannosylglycoprotein endo-beta-mannosidase activity	http://purl.obolibrary.org/obo/GO_0033947	GO:0004567	GO	feature_role	-	-	false	false
term	GO:0033948	https://identifiers.org/GO:0033948	fructan beta-(2,1)-fructosidase activity	http://purl.obolibrary.org/obo/GO_0033948	GO:0004553	GO	feature_role	-	-	false	false
term	GO:0033949	https://identifiers.org/GO:0033949	fructan beta-(2,6)-fructosidase activity	http://purl.obolibrary.org/obo/GO_0033949	GO:0004553	GO	feature_role	-	-	false	false
term	GO:0033950	https://identifiers.org/GO:0033950	xyloglucan-specific exo-beta-1,4-glucanase activity	http://purl.obolibrary.org/obo/GO_0033950	GO:0052736	GO	feature_role	-	-	false	false
term	GO:0033951	https://identifiers.org/GO:0033951	oligosaccharide reducing-end xylanase activity	http://purl.obolibrary.org/obo/GO_0033951	GO:0004553	GO	feature_role	-	-	false	false
term	GO:0033952	https://identifiers.org/GO:0033952	iota-carrageenase activity	http://purl.obolibrary.org/obo/GO_0033952	GO:0004553	GO	feature_role	-	-	false	false
term	GO:0033953	https://identifiers.org/GO:0033953	alpha-agarase activity	http://purl.obolibrary.org/obo/GO_0033953	GO:0004553	GO	feature_role	-	-	false	false
term	GO:0033954	https://identifiers.org/GO:0033954	alpha-neoagaro-oligosaccharide hydrolase activity	http://purl.obolibrary.org/obo/GO_0033954	GO:0004553	GO	feature_role	-	-	false	false
term	GO:0033956	https://identifiers.org/GO:0033956	beta-apiosyl-beta-glucosidase activity	http://purl.obolibrary.org/obo/GO_0033956	GO:0008422	GO	feature_role	-	-	false	false
term	GO:0033957	https://identifiers.org/GO:0033957	lambda-carrageenase activity	http://purl.obolibrary.org/obo/GO_0033957	GO:0004553	GO	feature_role	-	-	false	false
term	GO:0033958	https://identifiers.org/GO:0033958	DNA-deoxyinosine glycosylase activity	http://purl.obolibrary.org/obo/GO_0033958	GO:0016799|GO:0140097	GO	feature_role	-	-	false	false
term	GO:0033959	https://identifiers.org/GO:0033959	deoxyribodipyrimidine endonucleosidase activity	http://purl.obolibrary.org/obo/GO_0033959	GO:0016799|GO:0140097	GO	feature_role	-	-	false	false
term	GO:0033960	https://identifiers.org/GO:0033960	N-methyl nucleosidase activity	http://purl.obolibrary.org/obo/GO_0033960	GO:0016799	GO	feature_role	-	-	false	false
term	GO:0033961	https://identifiers.org/GO:0033961	cis-stilbene-oxide hydrolase activity	http://purl.obolibrary.org/obo/GO_0033961	GO:0004301	GO	feature_role	-	-	false	false
term	GO:0033963	https://identifiers.org/GO:0033963	cholesterol-5,6-oxide hydrolase activity	http://purl.obolibrary.org/obo/GO_0033963	GO:0016803	GO	feature_role	-	-	false	false
term	GO:0033964	https://identifiers.org/GO:0033964	glycosphingolipid deacylase activity	http://purl.obolibrary.org/obo/GO_0033964	GO:0016811	GO	feature_role	-	-	false	false
term	GO:0033965	https://identifiers.org/GO:0033965	aculeacin-A deacylase activity	http://purl.obolibrary.org/obo/GO_0033965	GO:0016811	GO	feature_role	-	-	false	false
term	GO:0033966	https://identifiers.org/GO:0033966	N-substituted formamide deformylase activity	http://purl.obolibrary.org/obo/GO_0033966	GO:0016811	GO	feature_role	-	-	false	false
term	GO:0033968	https://identifiers.org/GO:0033968	glutaryl-7-aminocephalosporanic-acid acylase activity	http://purl.obolibrary.org/obo/GO_0033968	GO:0016811	GO	feature_role	-	-	false	false
term	GO:0033969	https://identifiers.org/GO:0033969	gamma-glutamyl-gamma-aminobutyrate hydrolase activity	http://purl.obolibrary.org/obo/GO_0033969	GO:0016811	GO	feature_role	-	-	false	false
term	GO:0033970	https://identifiers.org/GO:0033970	N-malonylurea hydrolase activity	http://purl.obolibrary.org/obo/GO_0033970	GO:0016811	GO	feature_role	-	-	false	false
term	GO:0033971	https://identifiers.org/GO:0033971	hydroxyisourate hydrolase activity	http://purl.obolibrary.org/obo/GO_0033971	GO:0016812	GO	feature_role	-	-	false	false
term	GO:0033972	https://identifiers.org/GO:0033972	proclavaminate amidinohydrolase activity	http://purl.obolibrary.org/obo/GO_0033972	GO:0016813	GO	feature_role	-	-	false	false
term	GO:0033973	https://identifiers.org/GO:0033973	dCTP deaminase (dUMP-forming) activity	http://purl.obolibrary.org/obo/GO_0033973	GO:0016814|GO:0019239	GO	feature_role	-	-	false	false
term	GO:0033974	https://identifiers.org/GO:0033974	nucleoside phosphoacylhydrolase activity	http://purl.obolibrary.org/obo/GO_0033974	GO:0016818	GO	feature_role	-	-	false	false
term	GO:0033975	https://identifiers.org/GO:0033975	(R)-2-haloacid dehalogenase activity	http://purl.obolibrary.org/obo/GO_0033975	GO:0019120	GO	feature_role	-	-	false	false
term	GO:0033976	https://identifiers.org/GO:0033976	2-haloacid dehalogenase (configuration-inverting) activity	http://purl.obolibrary.org/obo/GO_0033976	GO:0019120	GO	feature_role	-	-	false	false
term	GO:0033977	https://identifiers.org/GO:0033977	2-haloacid dehalogenase (configuration-retaining) activity	http://purl.obolibrary.org/obo/GO_0033977	GO:0019120	GO	feature_role	-	-	false	false
term	GO:0033978	https://identifiers.org/GO:0033978	phosphonopyruvate hydrolase activity	http://purl.obolibrary.org/obo/GO_0033978	GO:0016827	GO	feature_role	-	-	false	false
term	GO:0033980	https://identifiers.org/GO:0033980	phosphonopyruvate decarboxylase activity	http://purl.obolibrary.org/obo/GO_0033980	GO:0016831	GO	feature_role	-	-	false	false
term	GO:0033981	https://identifiers.org/GO:0033981	D-dopachrome decarboxylase activity	http://purl.obolibrary.org/obo/GO_0033981	GO:0016831	GO	feature_role	-	-	false	false
term	GO:0033982	https://identifiers.org/GO:0033982	3-dehydro-L-gulonate-6-phosphate decarboxylase activity	http://purl.obolibrary.org/obo/GO_0033982	GO:0016831	GO	feature_role	-	-	false	false
term	GO:0033983	https://identifiers.org/GO:0033983	diaminobutyrate decarboxylase activity	http://purl.obolibrary.org/obo/GO_0033983	GO:0016831	GO	feature_role	-	-	false	false
term	GO:0033984	https://identifiers.org/GO:0033984	indole-3-glycerol-phosphate lyase activity	http://purl.obolibrary.org/obo/GO_0033984	GO:0016832	GO	feature_role	-	-	false	false
term	GO:0033987	https://identifiers.org/GO:0033987	2-hydroxyisoflavanone dehydratase activity	http://purl.obolibrary.org/obo/GO_0033987	GO:0016836	GO	feature_role	-	-	false	false
term	GO:0033988	https://identifiers.org/GO:0033988	bile-acid 7alpha-dehydratase activity	http://purl.obolibrary.org/obo/GO_0033988	GO:0016836	GO	feature_role	-	-	false	false
term	GO:0033989	https://identifiers.org/GO:0033989	3alpha,7alpha,12alpha-trihydroxy-5beta-cholest-24-enoyl-CoA hydratase activity	http://purl.obolibrary.org/obo/GO_0033989	GO:0016836	GO	feature_role	-	-	false	false
term	GO:0033990	https://identifiers.org/GO:0033990	ectoine synthase activity	http://purl.obolibrary.org/obo/GO_0033990	GO:0016836	GO	feature_role	-	-	false	false
term	GO:0033991	https://identifiers.org/GO:0033991	aldos-2-ulose dehydratase activity	http://purl.obolibrary.org/obo/GO_0033991	GO:0016836	GO	feature_role	-	-	false	false
term	GO:0033992	https://identifiers.org/GO:0033992	1,5-anhydro-D-fructose dehydratase activity	http://purl.obolibrary.org/obo/GO_0033992	GO:0016836	GO	feature_role	-	-	false	false
term	GO:0033994	https://identifiers.org/GO:0033994	glucuronan lyase activity	http://purl.obolibrary.org/obo/GO_0033994	GO:0016837	GO	feature_role	-	-	false	false
term	GO:0033995	https://identifiers.org/GO:0033995	anhydrosialidase activity	http://purl.obolibrary.org/obo/GO_0033995	GO:0016837	GO	feature_role	-	-	false	false
term	GO:0033996	https://identifiers.org/GO:0033996	levan fructotransferase (DFA-IV-forming) activity	http://purl.obolibrary.org/obo/GO_0033996	GO:0016837	GO	feature_role	-	-	false	false
term	GO:0033997	https://identifiers.org/GO:0033997	inulin fructotransferase (DFA-I-forming) activity	http://purl.obolibrary.org/obo/GO_0033997	GO:0016837	GO	feature_role	-	-	false	false
term	GO:0033998	https://identifiers.org/GO:0033998	inulin fructotransferase (DFA-III-forming) activity	http://purl.obolibrary.org/obo/GO_0033998	GO:0016837	GO	feature_role	-	-	false	false
term	GO:0033999	https://identifiers.org/GO:0033999	chondroitin B lyase activity	http://purl.obolibrary.org/obo/GO_0033999	GO:0016837	GO	feature_role	-	-	false	false
term	GO:0034000	https://identifiers.org/GO:0034000	chondroitin-sulfate-ABC endolyase activity	http://purl.obolibrary.org/obo/GO_0034000	GO:0016837	GO	feature_role	-	-	false	false
term	GO:0034001	https://identifiers.org/GO:0034001	chondroitin-sulfate-ABC exolyase activity	http://purl.obolibrary.org/obo/GO_0034001	GO:0016837	GO	feature_role	-	-	false	false
term	GO:0034002	https://identifiers.org/GO:0034002	(R)-limonene synthase activity	http://purl.obolibrary.org/obo/GO_0034002	GO:0010333	GO	feature_role	-	-	false	false
term	GO:0034003	https://identifiers.org/GO:0034003	vetispiradiene synthase activity	http://purl.obolibrary.org/obo/GO_0034003	GO:0010334	GO	feature_role	-	-	false	false
term	GO:0034004	https://identifiers.org/GO:0034004	germacradienol synthase activity	http://purl.obolibrary.org/obo/GO_0034004	GO:0016838	GO	feature_role	-	-	false	false
term	GO:0034005	https://identifiers.org/GO:0034005	germacrene-A synthase activity	http://purl.obolibrary.org/obo/GO_0034005	GO:0010334	GO	feature_role	-	-	false	false
term	GO:0034006	https://identifiers.org/GO:0034006	amorpha-4,11-diene synthase activity	http://purl.obolibrary.org/obo/GO_0034006	GO:0010334	GO	feature_role	-	-	false	false
term	GO:0034007	https://identifiers.org/GO:0034007	S-linalool synthase activity	http://purl.obolibrary.org/obo/GO_0034007	GO:0016838	GO	feature_role	-	-	false	false
term	GO:0034008	https://identifiers.org/GO:0034008	R-linalool synthase activity	http://purl.obolibrary.org/obo/GO_0034008	GO:0016838	GO	feature_role	-	-	false	false
term	GO:0034009	https://identifiers.org/GO:0034009	isoprene synthase activity	http://purl.obolibrary.org/obo/GO_0034009	GO:0010333	GO	feature_role	-	-	false	false
term	GO:0034010	https://identifiers.org/GO:0034010	sulfolactate sulfo-lyase activity	http://purl.obolibrary.org/obo/GO_0034010	GO:0016846	GO	feature_role	-	-	false	false
term	GO:0034011	https://identifiers.org/GO:0034011	L-cysteate sulfo-lyase activity	http://purl.obolibrary.org/obo/GO_0034011	GO:0016846	GO	feature_role	-	-	false	false
term	GO:0034012	https://identifiers.org/GO:0034012	FAD-AMP lyase (cyclizing) activity	http://purl.obolibrary.org/obo/GO_0034012	GO:0009975|GO:0016849	GO	feature_role	-	-	false	false
term	GO:0034013	https://identifiers.org/GO:0034013	aliphatic aldoxime dehydratase activity	http://purl.obolibrary.org/obo/GO_0034013	GO:0141122	GO	feature_role	-	-	false	false
term	GO:0034015	https://identifiers.org/GO:0034015	L-ribulose-5-phosphate 3-epimerase activity	http://purl.obolibrary.org/obo/GO_0034015	GO:0016857	GO	feature_role	-	-	false	false
term	GO:0034016	https://identifiers.org/GO:0034016	polyenoic fatty acid isomerase activity	http://purl.obolibrary.org/obo/GO_0034016	GO:0016863	GO	feature_role	-	-	false	false
term	GO:0034017	https://identifiers.org/GO:0034017	trans-2-decenoyl-acyl-carrier-protein isomerase activity	http://purl.obolibrary.org/obo/GO_0034017	GO:0016863	GO	feature_role	-	-	false	false
term	GO:0034018	https://identifiers.org/GO:0034018	ascopyrone tautomerase activity	http://purl.obolibrary.org/obo/GO_0034018	GO:0016862	GO	feature_role	-	-	false	false
term	GO:0034020	https://identifiers.org/GO:0034020	neoxanthin synthase activity	http://purl.obolibrary.org/obo/GO_0034020	GO:0016860	GO	feature_role	-	-	false	false
term	GO:0034022	https://identifiers.org/GO:0034022	3-(hydroxyamino)phenol mutase activity	http://purl.obolibrary.org/obo/GO_0034022	GO:0050486	GO	feature_role	-	-	false	false
term	GO:0034023	https://identifiers.org/GO:0034023	5-(carboxyamino)imidazole ribonucleotide mutase activity	http://purl.obolibrary.org/obo/GO_0034023	GO:0016866	GO	feature_role	-	-	false	false
term	GO:0034024	https://identifiers.org/GO:0034024	glutamate-putrescine ligase activity	http://purl.obolibrary.org/obo/GO_0034024	GO:0016880	GO	feature_role	-	-	false	false
term	GO:0034025	https://identifiers.org/GO:0034025	D-aspartate ligase activity	http://purl.obolibrary.org/obo/GO_0034025	GO:0016880	GO	feature_role	-	-	false	false
term	GO:0034026	https://identifiers.org/GO:0034026	L-amino-acid alpha-ligase activity	http://purl.obolibrary.org/obo/GO_0034026	GO:0016881	GO	feature_role	-	-	false	false
term	GO:0034027	https://identifiers.org/GO:0034027	(carboxyethyl)arginine beta-lactam-synthase activity	http://purl.obolibrary.org/obo/GO_0034027	GO:0016882	GO	feature_role	-	-	false	false
term	GO:0034028	https://identifiers.org/GO:0034028	5-(carboxyamino)imidazole ribonucleotide synthase activity	http://purl.obolibrary.org/obo/GO_0034028	GO:0016879	GO	feature_role	-	-	false	false
term	GO:0034029	https://identifiers.org/GO:0034029	2-oxoglutarate carboxylase activity	http://purl.obolibrary.org/obo/GO_0034029	GO:0016885	GO	feature_role	-	-	false	false
term	GO:0034038	https://identifiers.org/GO:0034038	deoxyhypusine synthase activity	http://purl.obolibrary.org/obo/GO_0034038	GO:0016765	GO	feature_role	-	-	false	false
term	GO:0034039	https://identifiers.org/GO:0034039	8-oxo-7,8-dihydroguanine DNA N-glycosylase activity	http://purl.obolibrary.org/obo/GO_0034039	GO:0008534	GO	feature_role	-	-	false	false
term	GO:0034040	https://identifiers.org/GO:0034040	ATPase-coupled lipid transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0034040	GO:0042626|GO:0170055	GO	feature_role	-	-	false	false
term	GO:0034041	https://identifiers.org/GO:0034041	ABC-type sterol transporter activity	http://purl.obolibrary.org/obo/GO_0034041	GO:0034040|GO:0140359	GO	feature_role	-	-	false	false
term	GO:0034042	https://identifiers.org/GO:0034042	5-formyluracil DNA N-glycosylase activity	http://purl.obolibrary.org/obo/GO_0034042	GO:0000703	GO	feature_role	-	-	false	false
term	GO:0034043	https://identifiers.org/GO:0034043	5-hydroxymethyluracil DNA N-glycosylase activity	http://purl.obolibrary.org/obo/GO_0034043	GO:0000703	GO	feature_role	-	-	false	false
term	GO:0034046	https://identifiers.org/GO:0034046	poly(G) binding	http://purl.obolibrary.org/obo/GO_0034046	GO:0070717	GO	feature_role	-	-	false	false
term	GO:0034056	https://identifiers.org/GO:0034056	estrogen response element binding	http://purl.obolibrary.org/obo/GO_0034056	GO:0000978	GO	feature_role	-	-	false	false
term	GO:0034057	https://identifiers.org/GO:0034057	RNA strand-exchange activity	http://purl.obolibrary.org/obo/GO_0034057	GO:0003725|GO:0003727	GO	feature_role	-	-	false	false
term	GO:0034061	https://identifiers.org/GO:0034061	DNA polymerase activity	http://purl.obolibrary.org/obo/GO_0034061	GO:0016779|GO:0140097	GO	feature_role	-	-	false	false
term	GO:0034062	https://identifiers.org/GO:0034062	5'-3' RNA polymerase activity	http://purl.obolibrary.org/obo/GO_0034062	GO:0097747	GO	feature_role	-	-	false	false
term	GO:0034068	https://identifiers.org/GO:0034068	aminoglycoside nucleotidyltransferase activity	http://purl.obolibrary.org/obo/GO_0034068	GO:0016779	GO	feature_role	-	-	false	false
term	GO:0034069	https://identifiers.org/GO:0034069	aminoglycoside N-acetyltransferase activity	http://purl.obolibrary.org/obo/GO_0034069	GO:0008080	GO	feature_role	-	-	false	false
term	GO:0034071	https://identifiers.org/GO:0034071	aminoglycoside phosphotransferase activity	http://purl.obolibrary.org/obo/GO_0034071	GO:0016301|GO:0016773	GO	feature_role	-	-	false	false
term	GO:0034072	https://identifiers.org/GO:0034072	squalene cyclase activity	http://purl.obolibrary.org/obo/GO_0034072	GO:0009975	GO	feature_role	-	-	false	false
term	GO:0034073	https://identifiers.org/GO:0034073	tetrahymanol synthase activity	http://purl.obolibrary.org/obo/GO_0034073	GO:0034072	GO	feature_role	-	-	false	false
term	GO:0034074	https://identifiers.org/GO:0034074	marneral synthase activity	http://purl.obolibrary.org/obo/GO_0034074	GO:0031559	GO	feature_role	-	-	false	false
term	GO:0034075	https://identifiers.org/GO:0034075	arabidiol synthase activity	http://purl.obolibrary.org/obo/GO_0034075	GO:0031559	GO	feature_role	-	-	false	false
term	GO:0034076	https://identifiers.org/GO:0034076	cucurbitadienol synthase activity	http://purl.obolibrary.org/obo/GO_0034076	GO:0031559	GO	feature_role	-	-	false	false
term	GO:0034084	https://identifiers.org/GO:0034084	steryl deacetylase activity	http://purl.obolibrary.org/obo/GO_0034084	GO:0016787|GO:0019213	GO	feature_role	-	-	false	false
term	GO:0034185	https://identifiers.org/GO:0034185	apolipoprotein binding	http://purl.obolibrary.org/obo/GO_0034185	GO:0005515	GO	feature_role	-	-	false	false
term	GO:0034186	https://identifiers.org/GO:0034186	apolipoprotein A-I binding	http://purl.obolibrary.org/obo/GO_0034186	GO:0034185	GO	feature_role	-	-	false	false
term	GO:0034188	https://identifiers.org/GO:0034188	apolipoprotein A-I receptor activity	http://purl.obolibrary.org/obo/GO_0034188	GO:0004888|GO:0030226	GO	feature_role	-	-	false	false
term	GO:0034189	https://identifiers.org/GO:0034189	very-low-density lipoprotein particle binding	http://purl.obolibrary.org/obo/GO_0034189	GO:0005515|GO:0071813	GO	feature_role	-	-	false	false
term	GO:0034190	https://identifiers.org/GO:0034190	apolipoprotein receptor binding	http://purl.obolibrary.org/obo/GO_0034190	GO:0005102	GO	feature_role	-	-	false	false
term	GO:0034191	https://identifiers.org/GO:0034191	apolipoprotein A-I receptor binding	http://purl.obolibrary.org/obo/GO_0034191	GO:0034190	GO	feature_role	-	-	false	false
term	GO:0034200	https://identifiers.org/GO:0034200	D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase activity	http://purl.obolibrary.org/obo/GO_0034200	GO:0016791	GO	feature_role	-	-	false	false
term	GO:0034202	https://identifiers.org/GO:0034202	glycolipid floppase activity	http://purl.obolibrary.org/obo/GO_0034202	GO:0140328	GO	feature_role	-	-	false	false
term	GO:0034211	https://identifiers.org/GO:0034211	GTP-dependent protein kinase activity	http://purl.obolibrary.org/obo/GO_0034211	GO:0004674	GO	feature_role	-	-	false	false
term	GO:0034212	https://identifiers.org/GO:0034212	protein N-acetyltransferase activity	http://purl.obolibrary.org/obo/GO_0034212	GO:0008080|GO:0140186	GO	feature_role	-	-	false	false
term	GO:0034215	https://identifiers.org/GO:0034215	thiamine:proton symporter activity	http://purl.obolibrary.org/obo/GO_0034215	GO:0015234|GO:0015295	GO	feature_role	-	-	false	false
term	GO:0034216	https://identifiers.org/GO:0034216	high-affinity thiamine:proton symporter activity	http://purl.obolibrary.org/obo/GO_0034216	GO:0034215	GO	feature_role	-	-	false	false
term	GO:0034228	https://identifiers.org/GO:0034228	ethanolamine transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0034228	GO:0005275|GO:0015665	GO	feature_role	-	-	false	false
term	GO:0034235	https://identifiers.org/GO:0034235	GPI anchor binding	http://purl.obolibrary.org/obo/GO_0034235	GO:0005543|GO:0051861	GO	feature_role	-	-	false	false
term	GO:0034236	https://identifiers.org/GO:0034236	protein kinase A catalytic subunit binding	http://purl.obolibrary.org/obo/GO_0034236	GO:0019901|GO:0051018	GO	feature_role	-	-	false	false
term	GO:0034237	https://identifiers.org/GO:0034237	protein kinase A regulatory subunit binding	http://purl.obolibrary.org/obo/GO_0034237	GO:0051018	GO	feature_role	-	-	false	false
term	GO:0034246	https://identifiers.org/GO:0034246	mitochondrial transcription factor activity	http://purl.obolibrary.org/obo/GO_0034246	GO:0140110	GO	feature_role	-	-	false	false
term	GO:0034256	https://identifiers.org/GO:0034256	chlorophyll(ide) b reductase activity	http://purl.obolibrary.org/obo/GO_0034256	GO:0016616	GO	feature_role	-	-	false	false
term	GO:0034257	https://identifiers.org/GO:0034257	nicotinamide riboside transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0034257	GO:0005337	GO	feature_role	-	-	false	false
term	GO:0034277	https://identifiers.org/GO:0034277	ent-cassa-12,15-diene synthase activity	http://purl.obolibrary.org/obo/GO_0034277	GO:0016838	GO	feature_role	-	-	false	false
term	GO:0034278	https://identifiers.org/GO:0034278	stemar-13-ene synthase activity	http://purl.obolibrary.org/obo/GO_0034278	GO:0016838	GO	feature_role	-	-	false	false
term	GO:0034279	https://identifiers.org/GO:0034279	syn-pimara-7,15-diene synthase activity	http://purl.obolibrary.org/obo/GO_0034279	GO:0016838	GO	feature_role	-	-	false	false
term	GO:0034280	https://identifiers.org/GO:0034280	ent-sandaracopimaradiene synthase activity	http://purl.obolibrary.org/obo/GO_0034280	GO:0016838	GO	feature_role	-	-	false	false
term	GO:0034281	https://identifiers.org/GO:0034281	ent-isokaurene synthase activity	http://purl.obolibrary.org/obo/GO_0034281	GO:0010333	GO	feature_role	-	-	false	false
term	GO:0034282	https://identifiers.org/GO:0034282	ent-pimara-8(14),15-diene synthase activity	http://purl.obolibrary.org/obo/GO_0034282	GO:0016838	GO	feature_role	-	-	false	false
term	GO:0034283	https://identifiers.org/GO:0034283	syn-stemod-13(17)-ene synthase activity	http://purl.obolibrary.org/obo/GO_0034283	GO:0016838	GO	feature_role	-	-	false	false
term	GO:0034318	https://identifiers.org/GO:0034318	alcohol O-acyltransferase activity	http://purl.obolibrary.org/obo/GO_0034318	GO:0008374	GO	feature_role	-	-	false	false
term	GO:0034335	https://identifiers.org/GO:0034335	DNA negative supercoiling activity	http://purl.obolibrary.org/obo/GO_0034335	GO:0003918	GO	feature_role	-	-	false	false
term	GO:0034336	https://identifiers.org/GO:0034336	misfolded RNA binding	http://purl.obolibrary.org/obo/GO_0034336	GO:0003723	GO	feature_role	-	-	false	false
term	GO:0034338	https://identifiers.org/GO:0034338	short-chain carboxylesterase activity	http://purl.obolibrary.org/obo/GO_0034338	GO:0052689	GO	feature_role	-	-	false	false
term	GO:0034347	https://identifiers.org/GO:0034347	type III interferon binding	http://purl.obolibrary.org/obo/GO_0034347	GO:0019961	GO	feature_role	-	-	false	false
term	GO:0034348	https://identifiers.org/GO:0034348	type III interferon receptor activity	http://purl.obolibrary.org/obo/GO_0034348	GO:0004904	GO	feature_role	-	-	false	false
term	GO:0034353	https://identifiers.org/GO:0034353	mRNA 5'-diphosphatase activity	http://purl.obolibrary.org/obo/GO_0034353	GO:0016462|GO:0140098	GO	feature_role	-	-	false	false
term	GO:0034386	https://identifiers.org/GO:0034386	4-aminobutyrate:2-oxoglutarate transaminase activity	http://purl.obolibrary.org/obo/GO_0034386	GO:0008483	GO	feature_role	-	-	false	false
term	GO:0034387	https://identifiers.org/GO:0034387	4-aminobutyrate:pyruvate transaminase activity	http://purl.obolibrary.org/obo/GO_0034387	GO:0008483	GO	feature_role	-	-	false	false
term	GO:0034417	https://identifiers.org/GO:0034417	bisphosphoglycerate 3-phosphatase activity	http://purl.obolibrary.org/obo/GO_0034417	GO:0016791	GO	feature_role	-	-	false	false
term	GO:0034431	https://identifiers.org/GO:0034431	bis(5'-adenosyl)-hexaphosphatase activity	http://purl.obolibrary.org/obo/GO_0034431	GO:0016462	GO	feature_role	-	-	false	false
term	GO:0034432	https://identifiers.org/GO:0034432	bis(5'-adenosyl)-pentaphosphatase activity	http://purl.obolibrary.org/obo/GO_0034432	GO:0016462	GO	feature_role	-	-	false	false
term	GO:0034450	https://identifiers.org/GO:0034450	ubiquitin-ubiquitin ligase activity	http://purl.obolibrary.org/obo/GO_0034450	GO:0061630	GO	feature_role	-	-	false	false
term	GO:0034452	https://identifiers.org/GO:0034452	dynactin binding	http://purl.obolibrary.org/obo/GO_0034452	GO:0008092	GO	feature_role	-	-	false	false
term	GO:0034458	https://identifiers.org/GO:0034458	3'-5' RNA helicase activity	http://purl.obolibrary.org/obo/GO_0034458	GO:0003724	GO	feature_role	-	-	false	false
term	GO:0034479	https://identifiers.org/GO:0034479	phosphatidylglycerol phospholipase C activity	http://purl.obolibrary.org/obo/GO_0034479	GO:0004629	GO	feature_role	-	-	false	false
term	GO:0034480	https://identifiers.org/GO:0034480	phosphatidylcholine phospholipase C activity	http://purl.obolibrary.org/obo/GO_0034480	GO:0004629	GO	feature_role	-	-	false	false
term	GO:0034481	https://identifiers.org/GO:0034481	chondroitin sulfotransferase activity	http://purl.obolibrary.org/obo/GO_0034481	GO:0050698	GO	feature_role	-	-	false	false
term	GO:0034482	https://identifiers.org/GO:0034482	chondroitin 2-sulfotransferase activity	http://purl.obolibrary.org/obo/GO_0034482	GO:0034481	GO	feature_role	-	-	false	false
term	GO:0034483	https://identifiers.org/GO:0034483	heparan sulfate sulfotransferase activity	http://purl.obolibrary.org/obo/GO_0034483	GO:0050698	GO	feature_role	-	-	false	false
term	GO:0034485	https://identifiers.org/GO:0034485	phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase activity	http://purl.obolibrary.org/obo/GO_0034485	GO:0034594|GO:0034595	GO	feature_role	-	-	false	false
term	GO:0034511	https://identifiers.org/GO:0034511	U3 snoRNA binding	http://purl.obolibrary.org/obo/GO_0034511	GO:0030515	GO	feature_role	-	-	false	false
term	GO:0034512	https://identifiers.org/GO:0034512	box C/D sno(s)RNA binding	http://purl.obolibrary.org/obo/GO_0034512	GO:0030515	GO	feature_role	-	-	false	false
term	GO:0034513	https://identifiers.org/GO:0034513	box H/ACA snoRNA binding	http://purl.obolibrary.org/obo/GO_0034513	GO:0030515	GO	feature_role	-	-	false	false
term	GO:0034545	https://identifiers.org/GO:0034545	fumarylpyruvate hydrolase activity	http://purl.obolibrary.org/obo/GO_0034545	GO:0016823	GO	feature_role	-	-	false	false
term	GO:0034583	https://identifiers.org/GO:0034583	21U-RNA binding	http://purl.obolibrary.org/obo/GO_0034583	GO:0003723	GO	feature_role	-	-	false	false
term	GO:0034584	https://identifiers.org/GO:0034584	piRNA binding	http://purl.obolibrary.org/obo/GO_0034584	GO:0061980	GO	feature_role	-	-	false	false
term	GO:0034590	https://identifiers.org/GO:0034590	L-hydroxyproline transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0034590	GO:0008028|GO:0015179|GO:0072349	GO	feature_role	-	-	false	false
term	GO:0034593	https://identifiers.org/GO:0034593	phosphatidylinositol bisphosphate phosphatase activity	http://purl.obolibrary.org/obo/GO_0034593	GO:0052866	GO	feature_role	-	-	false	false
term	GO:0034594	https://identifiers.org/GO:0034594	phosphatidylinositol trisphosphate phosphatase activity	http://purl.obolibrary.org/obo/GO_0034594	GO:0052866	GO	feature_role	-	-	false	false
term	GO:0034595	https://identifiers.org/GO:0034595	phosphatidylinositol phosphate 5-phosphatase activity	http://purl.obolibrary.org/obo/GO_0034595	GO:0052866	GO	feature_role	-	-	false	false
term	GO:0034596	https://identifiers.org/GO:0034596	phosphatidylinositol phosphate 4-phosphatase activity	http://purl.obolibrary.org/obo/GO_0034596	GO:0052866	GO	feature_role	-	-	false	false
